Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Atributos AI-PAVE-BR,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Atributos Multimídia,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
id,product_type,,,extracted_attributes,conectividade_ol,marca_ol,potencia_ol,tipo_ol,voltagem_ol,caracteristicas_ol,tamanho_do_woofer_ol,conexoes_ol,material_ol,formato_ol,composicao_ol,recursos_ol,conectividade_llm,marca_llm,potencia_llm,tipo_llm,voltagem_llm,caracteristicas_llm,tamanho_do_woofer_llm,conexoes_llm,material_llm,formato_llm,composicao_llm,recursos_llm,marca,conectividade,potencia,tipo,voltagem,tamanho_do_woofer,conexoes,funcionamento da caixa
outinfo||mar907576Y,Caixa de Som,Speaker Ys 110 Usb Sd Aux Bluetooth Com Luz Led 2 Microfones Rosa,"Speaker Ys 110 Usb Sd Aux Bluetooth Com Luz Led 2 Microfones Rosa Somos uma das maiores distribuidoras brasileiras de eletro-eletrônicos, informática, brinquedos, utilidades domésticas, cama mesa e banho, papelaria, ferramentas, saúde e beleza, auto-peças etc.","{""conectividade"":""Bluetooth"",""marca"":""Speaker""}",Bluetooth,Speaker,,,,,,,,,,,"Bluetooth, USB, SD Card, Auxiliar",Ys,Não informado,Caixa de Som,Não informado,"Com Luz LED, 2 Microfones",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,,Bluetooth,,,,,"USB, SD",
verpax||SOM480EXT0037,Caixa de Som,Caixa Acústica MusicWay 10 Profissional 200w Passiva MWP10T,"Caixa Acústica MusicWay 10 Profissional 200w Passiva MWP10T<br><br>Especificação Técnica:<br>Tipo de alto-falante: Woofer<br>Quantidade de vias: 1<br>Quantidade de bobinas: 1<br>Potência RMS: 150 W<br>Faixa de frequência: 45H<br>Profundidade: 10 '<br>Materiais da carcaça: Plástico<br>Materiales da bobina: Alumínio<br>Materiais do cone: Celulose<br>Tipos de alto-falantes integrados: Woofer<br>Potência máxima: 150 W<br>Frequência de ressonância: 45 Hz<br>Frequência do crossover: 45 Hz<br>Sensibilidade: 84 dB<br><br>Driver :<br>* Material do Imã ferrite de bário<br>* Material da base e tampa plastico<br>* Material do fio da bobina CCAW<br>* Comprimento do fio da bobina 2,6<br>* Material da forma da bobina polimida (Kapton)<br>* Altura do enrolamento da bobina 2,7<br>* Potência RMS: 120 W<br><br><br>Conteúdo da embalagem:<br>* Caixa Acústica MusicWay 10 Profissional 200w Passiva MWP10T<br><br>As caixas passivas MusicWay são desenvolvidas com materiais e equipamentos da primeira linha, Proporcionando total qualidade sonora e com um design compacto, original e pensado na facilidade no transporte. <br><br>Somos a MusicWay buscando sempre trazer a melhor experiência sonora para você.","{""caracteristicas"":""Passiva"",""potencia"":""200 W"",""tipo"":""Acústica""}",,,200 W,Acústica,,Passiva,,,,,,,Não informado,MusicWay,150 W,Passiva,Não informado,Não informado,10,Não informado,Plástico,Não informado,Não informado,Não informado,Music Way,,200W,,12V,"10""",,Passiva
lojaolist||OLSR8JXWEIS3NHPA,Caixa de Som,Caixa Amplificada Automotiva Corzus Cxms 303 Mini Slim 3,"Caixa Amplificada Automotiva Corzus Cxms 303 Mini Slim 3 Canais 350 W Rms DESCRIÇÃO:A CORZUS CXMS 303 Mini Slim é uma caixa amplificada de subgrave com saída de áudio stereo com potência total de 350 Watts RMS amplificador digital de altíssima eficiência e baixo consumo que oferece qualidade de áudio para todo o sistema de som, resposta senoidal de 20Hz a 100Hz Sub e de 20Hz a 20KHz no stereo, filtro subsônico, proteção eletrônica e entrada de áudio com opção RCA ou via fio. Por ser uma caixa compacta pode ser instalada embaixo do banco dianteiro de alguns veículos. Ideal para Pick-ups ou usuários que não querem ocupar espaço no porta-malas de carros modelo hatch. PRINCIPAIS CARACTERÍSTICAS:- Caixa em madeira MDF;- Entrada de Áudio de baixa impedância via fio e alta impedância RCA;- Acionamento automático por áudio na entrada de baixa impedância. ESPECIFICAÇÕES TÉCNICAS:- Potência: 350 Watts;- Potência de saída sub RMS: 200 Watts;- Potência de saída stereo RMS: 2x75W Total - 150 Watts; - Resposta de frequência: 20Hz a 20 kHz Stereo e de 20 Hz a 110Hz (-3dB) sub;- Filtro Low-pass: 24dB/oitava; - Alto falante: 8'' Polegadas 200 Watts 2 Ohms;- Amplificador digital: 350 Watts;- Distorção máxima de saída (THD): 0,03%;- Proteção de temperatura: 80C;- Consumo máximo: 15A; - Tensão de operação (Voltagem de funcionamento): 10Vcc à 15Vcc;- Tensão de proteção (Voltagem de entrada limite): 8.0vcc à 16Vcc;- Sensibilidade de entrada RCA (sinal de áudio necessário para obter potência máxima): 0.5vrms à 5Vrms;- Peso: 4.4 kg;- Garantia: 1 ano contra defeitos de fábrica. ITENS INCLUSOS:- 1 Caixa Amplificadora;- 1 Chicote para Instalação;- 1 Certificado de Garantia.","{""caracteristicas"":""Amplificada"",""potencia"":""200 W"",""tamanho_do_woofer"":""4\"""",""tipo"":""Amplificada""}",,,200 W,Amplificada,,Amplificada,"4""",,,,,,Não informado,Corzus,350 Watts,Caixa Amplificada Automotiva,10Vcc à 15Vcc,"Caixa em madeira MDF, Entrada de Áudio de baixa impedância via fio e alta impedância RCA, Acionamento automático por áudio na entrada de baixa impedância",8 Polegadas,RCA ou via fio,MDF,Mini Slim,Não informado,"Filtro subsônico, proteção eletrônica",,,,Mini,,,,Amplificada
skinstore||908d532a99e911eeb8f44201ac185040,Caixa de Som,Caixa de Som USB SD Bluetooth Portátil Sumay 30W CSP1302 Cinza,"Ouça sua playlist favorita em qualquer lugar com a Caixa de Som Portátil da Sumay. Seu design prático é ultraleve para fácil transporte, conta com 30W de potência e bateria de longa duração. Possui várias opções de conectividade, com entrada USB, cartão de memória SD e Bluetooth, além de Rádio FM. Não perca mais tempo e leve a diversão aonde você estiver!","{""caracteristicas"":""Bluetooth"",""conectividade"":""Bluetooth"",""marca"":""Sumay"",""potencia"":""30 W"",""tipo"":""Portátil""}",Bluetooth,Sumay,30 W,Portátil,,Bluetooth,,,,,,,"USB, cartão de memória SD, Bluetooth",Sumay,30W,Portátil,Não informado,"ultraleve, bateria de longa duração, Rádio FM",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Sumay,Bluetooth,30W,Portátil,Bivolt,,"USB, SD",Ativa
oliststore||MGLKNE1PPUDN79T8,Caixa de Som,Som Marinizado Portatil Boss Ipx4 Bluetooth Mrbt200 A,"Som marinizado portatil boss ipx4 bluetooth mrbt200 a Rádio portátil, resistente a água, 7 x 3 (17,8 x 7,6cm), entrada auxiliar de 3,5m, interruptor liga/desliga, volume, sintonizador de faixa e controle de telefone. Bateria recarregável de íons de lítio com durabilidade de até 8 horas com porta de carregamento micro usb. Inclui cabo de áudio de 3,5m, cabo de carregamento micro usb e clipe de mosquetão.Rádio portátil ipx4 bluetooth mrbt200 - cod.3385 Homologação Anatel: 060792000160","{""caracteristicas"":""Bluetooth"",""conectividade"":""Bluetooth"",""conexoes"":""Bluetooth"",""marca"":""Boss"",""tipo"":""Portátil, Bluetooth""}",Bluetooth,Boss,,"Portátil, Bluetooth",,Bluetooth,,Bluetooth,,,,,Bluetooth,Boss,Não informado,Portátil,Não informado,"Resistente à água, Rádio, Entrada auxiliar, Bateria recarregável, Controle de telefone",Não informado,"Entrada auxiliar de 3,5mm, Porta de carregamento Micro USB",Não informado,Não informado,Não informado,"IPX4, Bateria de íons de lítio, 8 horas de duração, Cabo de áudio de 3,5mm, Cabo de carregamento Micro USB, Clipe de mosquetão",Boss Marine,Bluetooth,,Portátil,,,"Auxiliar, USB",
gazin||13233,Caixa de Som,Caixa de Som Pulse Super Torre Double SP508 2300W RMS Bluetooth,"Caixa de Som Pulse Super Torre Double SP508 2300W RMS Bluetooth<br> <br> Potência e versatilidade na hora de curtir o seu som e fazer aquele festão é aqui! A Caixa de som Pulse SP508 estilo torre, possui incríveis 2300W de potência RMS distribuídos em 2 drivers de 3 Polegadas e 2 alto-falantes de 12 Polegadas com LEDs coloridos que deixam o clima ainda mais mágico e festivo!<br> <br> Infinitas possibilidades<br> Não faltam opções de conexão para estar sempre na companhia do seu som favorito! Seja via Bluetooth, USB, TF card, entrada AUX, P2, ou RCA. Aproveite plugue até 2 microfones, ajuste o volume e priorize o áudio de voz com um simples giro de botão! Adicione efeitos na voz e se divirta muito mais com a função voice change. <br> <br> Sobre a marca: qualidade Pulse<br> A Pulse integra tecnologia, moda e qualidade! Trazendo sempre inovações do mercado para você, com design e várias opções de cores. Possuindo produtos de qualidade que valorizam ainda mais a produção musical e te permitem uma experiência sonora única. <br> <br> Características: <br> Marca: Pulse<br> Modelo: SP508<br> Potência: RMS: 2300W<br> Display de controle: Sim<br> Bluetooth: Sim<br> Entradas: USB, AUX, P2, MIC, RCA e TF Card<br> Resistente a água: Não<br> Rádio AM e FM: Não<br> Equalizador: Sim<br> Acompanha microfone: Não<br> Controle remoto: Não<br> <br> Conteúdo da embalagem: 01 caixa de som, 01 cabo de alimentação e manual de instruções.<br> <br> Dimensões: <br> Altura: 113,7 cm<br> Largura: 37,5 cm<br> Profundidade: 31,1 cm<br> Peso: 21,5 kg<br> <br> Garantia do Fabricante: 36 meses <br> <br> Detalhes sobre a compra: <br> Fique de olho: siga sempre as orientações do fabricante e utilize seu produto de acordo com o manual. A empresa não se responsabiliza pelo mau uso do produto, o que pode causar perda da garantia.#8239; <br> Não nos encarregamos, no ato da entrega, por montagens e desmontagens, subir escadas ou elevadores ou transporte por guincho para apartamentos. Eventuais despesas são de responsabilidade do cliente. <br> O valor divulgado é unitário e a imagem é meramente ilustrativa. Precisou trocar ou devolver? O prazo é de 7 dias a partir do recebimento do produto - Lei número 8.078 - Sempre confira no ato da entrega.","{""conectividade"":""Bluetooth, USB"",""conexoes"":""Bluetooth, USB"",""marca"":""Pulse"",""tamanho_do_woofer"":""12\"""",""tipo"":""Bluetooth""}","Bluetooth, USB",Pulse,,Bluetooth,,,"12""","Bluetooth, USB",,,,,"Bluetooth, USB, TF card, entrada AUX P2, RCA",Pulse,2300W RMS,Caixa de Som,Não informado,"2 drivers de 3 Polegadas e 2 alto-falantes de 12 Polegadas com LEDs coloridos, Display de controle, Bluetooth, Entradas USB AUX P2 MIC RCA e TF Card, Equalizador",12 Polegadas,"Bluetooth, USB, TF card, entrada AUX P2, RCA",Não informado,Torre,Não informado,Voice Change,Pulse,Bluetooth,2300W,,,,"Auxiliar, USB, P2",
lojaolist||OLS0VC8C5M85BYLJ,Caixa de Som,Caixa Som Karaokê Infantil Bluetooth Microfone Sem Fio Luz,"Caixa de Som Karaokê Infantil Bluetooth Microfone Sem Fio Com Luz LED RGB Desfrute de som de alta qualidade em qualquer lugar, sem fios, graças à conectividade Bluetooth e surpreenda seus amigos com a função exclusiva de mudança de voz, adicionando ainda mais diversão às suas festas Sua bateria recarregável proporciona longas horas de entretenimento, e a portabilidade permite levar a festa para onde você for. Seja o destaque com este incrível combo de caixa de som e microfone, tornando cada encontro uma experiência memorável. Especificações - Caixa de som: - Possui Led - Opção RGB ou alterando entre 6 cores; - Bateria: recarregável; - Sem fio: possui conexão Bluetooth que elimina a necessidade de cabos; - Alça acoplada; - Entradas: auxiliar, TF, USB e para carregador. Especificações - Microfone: - Bateria recarregável; - Possui botão: liga/desliga - ajuste de eco e botão de regulagem de volume; - Possui 5 modos de voz. Itens Inclusos: 1x Caixinha de som Bluetooth; 1x Microfone; 1x Cabo USB; 1x Manual. Aviso legal A duração da bateria depende do uso que se dê ao produto.Homologação Anatel: 025931304858",,,,,,,,,,,,,,Bluetooth,Não informado,Não informado,Karaokê,Não informado,"Sem fio, Bluetooth, LED RGB, Bateria recarregável, Alça acoplada, Entradas auxiliar, TF, USB e para carregador, 5 modos de voz",Não informado,"Bluetooth, auxiliar, TF, USB",Não informado,Não informado,Não informado,"Mudança de voz, Luz LED RGB, Bateria recarregável",Laurus,Bluetooth,,Portátil,,,"Auxiliar, USB",
olistplus||OPMOMWR622PZCGQM,Caixa de Som,Smart Station Luminária Caixa De Som Carregamento Sem Fio Bt,"Smart Station Luminária Caixa De Som Carregamento Sem Fio Bt Use o G Speaker no seu quarto, escritório ou para estudar com os modos de concentração e meditação. Você pode trocar as cores de acordo com o momento, é um ótimo parceiro para gerar uma atmosfera aconchegante, te ajudando a se acalmar e se divertir em seu yoga, spa e tempo de ler. Oferece um som natural, com grande clareza e precisão, que é uniformemente disperso. Um alto-falante que garante potência e qualidade por igual na reprodução de conteúdos multimídia. Caracteristicas: - Sistema line-array: esta tecnologia oferece potência incomparável, garantindo uma cobertura ampla e uniforme em todas as extremidades da sala. Seja numa apresentação, reunião ou numa conferência, a dispersão ideal do som fará com que os ouvintes se sintam parte de um ambiente acústico envolvente. - Altamente direcional: foi projetado para reproduzir as frequências mais altas. Funciona em onda curta, por isto é perfeito para ouvir música em um espaço fechado e sentir que está vindo de vários locais. - HiFi Sound Quality: som limpo com excelente qualidade, da forma que é captado sem alterações de graves mesmo quando você aumente o volume. - Carregamento por Indução Informações Técnicas: - Bateria Wireless: 15w - Bluetooth: versão 5.2 - Bateria Entrada: DC5V/500MA - Bateria Saída: 5w - Frequência do Bluetooth: 2.4GHZ-2.48GHZ - Distancia máxima da transmissão: aproximadamente 10 metros - Frequência: 50HZ-20KHZ - Voltagem da Bateria: 3.7V - Rádio: 75db - 7 cores para selecionar - Rádio FM - Bateria de longa duração no modo standby - 4 modos playback para escolher: Wireless (bluetooth play), USB Play, TF card Play ou AUX Play - 6 modos de iluminação Itens Inclusos: 01 - Luminária Caixa de Som Carregador Indução 01 - Cabo de Carregamento 01 - ManualHomologação Anatel: 078531705567",,,,,,,,,,,,,,Bluetooth,Não informado,15w,Caixa de Som,DC5V500MA,"Sistema line-array, Altamente direcional, HiFi Sound Quality, Carregamento por Indução",Não informado,"Bluetooth, USB, TF card, AUX",Não informado,Não informado,Não informado,"Rádio FM, 7 cores para selecionar, 4 modos playback para escolher, 6 modos de iluminação",Correia Ecom,"Bluetooth, Wireless",15W,,3.7V,,USB,
armazemespumas||15056921402,Caixa de Som,Placa Quadradinhos Acústica  Som Estúdio Musica,"VOCÊ VAI RECEBER:<br>01 Placas de espuma acústica 50CM X 50CM X 6CM Alpha<br> <br>BENEFÍCIOS<br>- Ideal para tratamento interno de ambientes<br>- Diminui a reflexão do som, consequentemente, sua reverberação<br>- Reduz os ruídos, trazendo maior inteligibilidade e clareza às diversas atividades relacionadas a comunicação<br>- Função decorativa, também, já que os painéis agregam estilo ao ambiente<br> <br>ESPECIFICAÇÕES<br>Dimensões: 50CM X 50CM<br>Espessura: 6 CM<br>Modelo: Aplha ( formato de cunhas anecóicas)<br>Cor: cinza grafite<br>Densidade: 26 kg/m3<br>Células abertas (para uma boa absorção)<br>Chanfrada nas bordas em 40 graus para um melhor acabamento e junção entre as placas<br> <br> <br>",{},,,,,,,,,,,,,Não informado,Não informado,Não informado,Não informado,Não informado,"Ideal para tratamento interno de ambientes, Diminui a reflexão do som consequentemente sua reverberação, Reduz os ruídos trazendo maior inteligibilidade e clareza às diversas atividades relacionadas a comunicação, Função decorativa também já que os painéis agregam estilo ao ambiente",Não informado,Não informado,Não informado,cunhas anecóicas,Não informado,Não informado,,,,,,,,Ativa
shopdoaudioevideo||12864,Caixa de Som,"Caixa Ativa 8"" 1100W DXR8 MKII - Yamaha","A caixa acústica mais compacta da série DXR mkII, a DXR8mkII aproveita ao máximo seus 1100 W de potência, proporcionando uma exelente pressão sonora na saída, mas mantendo resolução e definição. Combinado com um subwoofer DXS12mkII, ele vira um sistema de áudio extremamente compacto e de alta potência. <strong>Mais alto, mais leve, lendário</strong> Desde a sua criação, a série DXR há muito tempo representa a combinação de potência e inovação tecnológica. Ela impressiona pela confiabilidade e pelo som potente, mas com extrema qualidade e clareza. As caixas acústicas ativas da série DXR mkII foram melhoradas, adicionando ainda mais potência sonora e apresentando um driver de compressão de AF de neodímio com 1,75”, maior e mais leve, trazendo extrema nitidez à voz e à musicalidade. Mais uma vez, nossa equipe trabalhou em colaboração com os especialistas em alto-falantes para som ao vivo da NEXO, que contribuiram com insights e sugestões que foram cruciais na melhoria do design, tudo com base nas demandas em constante evolução dos profissionais de sonorização. Em aplicações fixas ou em apresentações ao vivo - não importa a direção que você quer dar ao seu som - a série DXR mkII está apta para a tarefa. Combinando potência com as avançadas funções proprietárias do nosso DSP, ela dá toda a confiabilidade e clareza que se espera da série DXR... e MAIS.","{""caracteristicas"":""Ativa"",""marca"":""Ativa"",""potencia"":""1100 W"",""tamanho_do_woofer"":""12\"""",""tipo"":""Acústica""}",,Ativa,1100 W,Acústica,,Ativa,"12""",,,,,,Não informado,Yamaha,1100W,Ativa,Não informado,"compacta, alta pressão sonora, resolução, definição",8,Não informado,Não informado,Não informado,Não informado,Não informado,Yamaha,,1100W,,"100V,240V","8""",,Ativa
trpstore||6096751013,Caixa de Som,Caixa de Som Arandela Frahm Quadrada 6 polegadas FR 40W com Trafo,"Uma linha completa projetada para atender a necessidade de sonorização dos mais variados ambientes. Na residência ou em ambientes comerciais, as novas arandelas Frahm permitem a perfeita integração entre o produto e o ambiente em que são instaladas.<br> <br> As bordas ultra finas garantem a presença discreta do produto e componentes de alta fidelidade produzem um som envolvente.<br> <br> Características:<br> - Marca: Frahm<br> - Modelo: 31554<br> <br> Especificações:<br> - Tipo : Full Range<br> - Impedância : 8 Ohms<br> - Potência Máxima : 80 W<br> - Potência RMS : 40 W com trafo de 10W<br> - Tweeter: Piezo / Elétrico<br> - Woofer 6"" : Cone e borda de celulose, bobina móvel em alumínio<br> - Resposta de frequência : 100 - 18KHz<br> - SPL (dB/W/m) : 93<br> - Dimensões do furo para instalação : 196 x 196 mm<br> - Altura da arandela : 65 mm<br> - Tamanho: 6 polegadas<br> <br>Dimensões e peso:<br> - Dimensões: 65 x 222 x 222mm<br> - Peso: 1kg<br> <br> Conteúdo da Embalagem:<br> - 1 Arandela Quadrada Branca 6"" com trafo","{""marca"":""Frahm"",""material"":""Alumínio"",""potencia"":""40 W""}",,Frahm,40 W,,,,,,Alumínio,,,,Não informado,Frahm,40 W,Full Range,Não informado,- Marca Frahmbr - Modelo 31554br br - Tipo  Full Rangebr - Impedância  8 Ohmsbr - Potência Máxima  80 Wbr - Potência RMS  40 W com trafo de 10Wbr - Tweeter Piezo  Elétricobr - Woofer 6  Cone e borda de celulose bobina móvel em alumíniobr - Resposta de frequência  100 - 18KHzbr - SPL dBWm  93br - Dimensões do furo para instalação  196 x 196 mmbr - Altura da arandela  65 mmbr - Tamanho 6 polegadas,6 polegadas,Não informado,Não informado,Quadrada,Não informado,Não informado,Frahm,,40W,,,"6""",,
generaleletro||2004004,Caixa de Som,"Monitor Audio Bronze 200 6G Par de Caixas Acústicas Torre 2,5-Vias para Home Theater Branco","<p>Os alto-falantes de chão Bronze 200 de lindas proporções fornecem um som surpreendentemente grande. Repletos com a tecnologia Monitor Audio líder na classe, eles oferecem a proporção perfeita entre desempenho e tamanho.<br><br>Combinando desempenho audiófilo com proporções graciosas, essas elegantes caixas acústicas de chão são equipadas com nosso tweeter C-CAM Gold Dome de 25 mm com um guia de onda de dispersão uniforme (UD) e dois drivers de baixo médio C-CAM de 51⁄2 "". Os Bronze 200s são um verdadeiro prazer para todos e fornecer um som claro, aberto e detalhado impressionante. Eles são mantidos perfeitamente no lugar por pés estabilizadores de aço resistentes e, onde quer que você decida posicioná-los, seu estilo elegante garantirá que eles receberão olhares de admiração.<br><br>Principais Características:<br><br>- Monitor de áudio C-CAM Gold Dome Tweeter atualizado com o novo Guia de ondas de dispersão uniforme (UD) para um som incrivelmente real.<br>- Driver de graves médios C-CAM com geometrias de cone atualizadas e tecnologia de modo concêntrico amortecido (DCM) que permite que o alto-falante tenha um som mais profundo e completo, mantendo uma apresentação limpa e precisa.<br>- Projetado para desempenho - experiência de audição intrinsecamente otimizada para música e filmes.<br>- Porta traseira Hive II ajustada para facilitar o posicionamento sem afetar o desempenho do som.<br>- Grelha de padrão de dispersão hexagonal acusticamente transparente também incluída em nossa premiada série Silver e Gold, para o visual da família Monitor Audio.<br>- Terminais de dois fios folheados a ouro de alta qualidade.<br>- Cabeamento interno de cobre isento de oxigênio folheado a prata Pureflow para transferência de corrente da mais alta qualidade através da cadeia de sinal.<br>- Grelhas magnéticas cobertas por tecido transparente de áudio para uma aparência mais discreta.<br>- Pés estabilizadores de aço robustos para garantir uma plataforma estável. Projetado para uso em carpete (espigões) ou pisos duros (pés de borracha).<br><br>Especificações Técnicas:<br><br>- Formato do sistema: 2,5 vias<br>- Resposta de frequência (-6 dB): 45 - 25.000 Hz (campo livre), 35 - 30.000 Hz (na sala)<br>- Sensibilidade (2,83v @ 1m): 88 dB<br>- Impedância Nominal: 8 ohms<br>- Impedância Mínima: 4,4 ohms<br>- SPL máximo: 112 dBA (par)<br>- Manuseio de energia (RMS): 120 W<br>- Requisitos de amplificador recomendados: 40 - 120 W<br>- Alinhamento de graves: Sistema de portas Bass Reflex Dual HiVe II<br>- Frequência do Crossover: 700 Hz, 2.400 Hz<br>- Complemento da unidade motriz: Driver de midbass C-CAM de 2 x 5 1/2 "", 1 x 25 mm C-CAM Gold Dome tweeter com guia de onda UD<br>- Dimensões (A x L x P): 886 x 166 x 265 mm<br>- Dimensões com os pés estabilizadores e pontas (A x L x P): 909 x 229 x 304 mm<br>- Peso (cada): 12,8 kg</p>","{""marca"":""Monitor Audio"",""potencia"":""120 W"",""tamanho_do_woofer"":""5\"""",""tipo"":""Acústica""}",,Monitor Audio,120 W,Acústica,,,"5""",,,,,,Não informado,Monitor Audio,120 W,Torre,Não informado,"Monitor de áudio C-CAM Gold Dome Tweeter atualizado com o novo Guia de ondas de dispersão uniforme UD para um som incrivelmente real, Driver de graves médios C-CAM com geometrias de cone atualizadas e tecnologia de modo concêntrico amortecido DCM que permite que o alto-falante tenha um som mais profundo e completo mantendo uma apresentação limpa e precisa, Projetado para desempenho - experiência de audição intrinsecamente otimizada para música e filmes, Porta traseira Hive II ajustada para facilitar o posicionamento sem afetar o desempenho do som, Grelha de padrão de dispersão hexagonal acusticamente transparente também incluída em nossa premiada série Silver e Gold para o visual da família Monitor Audio, Terminais de dois fios folheados a ouro de alta qualidade, Cabeamento interno de cobre isento de oxigênio folheado a prata Pureflow para transferência de corrente da mais alta qualidade através da cadeia de sinal, Grelhas magnéticas cobertas por tecido transparente de áudio para uma aparência mais discreta, Pés estabilizadores de aço robustos para garantir uma plataforma estável Projetado para uso em carpete espigões ou pisos duros pés de borracha",2024-05-12 00:00:00,Terminais de dois fios folheados a ouro de alta qualidade,Não informado,25 vias,Não informado,"Guia de onda de dispersão uniforme UD, geometrias de cone atualizadas e tecnologia de modo concêntrico amortecido DCM, Porta traseira Hive II, Grelha de padrão de dispersão hexagonal acusticamente transparente, Cabeamento interno de cobre isento de oxigênio folheado a prata Pureflow, Grelhas magnéticas cobertas por tecido transparente de áudio, Pés estabilizadores de aço robustos",,,,,,,,Acústica
connectpartssampa||208624,Caixa de Som,"Caixa de Som Bob Esponja Residencial Vazia Falante 12"" + 1 Corneta + 1 Tweeter + Player 1 Din Cores","Caixa de Som Bob Esponja Selada para 1 Player 1 Din 1 Alto Falante 12 Polegadas 1 Drive 1 Tweeter Divisão Interna Carpete com Várias Estampas<br><br>Se tem uma coisa que não pode faltar naquele churrascão de domingo é uma boa música pra animar a galera, essa Caixa de Som Bob Esponja é o item ideal para você montar o seu som e curtir bons momentos com a família e os amigos.<br><br>Essa caixa possui espaço para um player 1 din, um alto falante com 12 polegadas, um drive e um tweeter. E conta com um belo revestimento em carpete e estampa , para deixar tudo mais divertido ainda. Aproveite!<br><br>Cor Disponível:<br>- Carpete Vermelho Estampa Cartas<br>- Carpete Grafite Estampa Neon<br>- Carpete Grafite Estampa América<br>- Carpete Grafite Estampa Emoji<br>- Carpete Grafite Estampa Grafitada<br>- Carpete Grafite Estampa Instrumentos Azul<br>- Carpete Grafite Estampa Instrumentos<br>- Carpete Grafite Estampa Jornal<br>- Carpete Grafite Estampa Placas<br>- Carpete Grafite Estampa Splash<br>- Carpete Grafite Estampa New York<br>- Carpete Grafite Estampa Motos<br><br>OBS: As cores que não estiverem disponíveis não aparecerão no botão comprar do anúncio.","{""tamanho_do_woofer"":""12\"""",""tipo"":""Vazia""}",,,,Vazia,,,"12""",,,,,,Não informado,Não informado,Não informado,Caixa de Som,Não informado,Selada,12 Polegadas,Não informado,Carpete,Não informado,1 Player 1 Din 1 Alto Falante 12 Polegadas 1 Drive 1 Tweeter,Não informado,Andira Caixas,Bluetooth,,,,"12"" ",, Ativa
olistsp||OSPEWFYXLIX5B7H4,Caixa de Som,Caixa Som Moto Potente Mp3 Usb Player Áudio Fm Controle,"Caixa de Som para Moto Potente MP3 USB Player Áudio FM Controle Remoto Super prático e seguro, este kit de alarme para moto não só garante a segurança do seu veículo, mas também permite que você ouça suas músicas favoritas enquanto está na estrada. O alarme tem função mp3 e rádio fm, e vem com controle remoto para travar e destravar. Características: - Alarme anti-roubo com entrada para pen drive e cartão microsd - Inclui 2 caixas de som que fornecem áudio de ótima qualidade - Controle com todas as funções necessárias para o seu alarme com alcance de 1 - 3 metros Especificações: - Alarme anti-furto - Bluetooth para reprodução de músicas - Rádio FM - Função mp3 player, reproduz músicas do pendrive ou cartão de memória - Tensão nominal: DC 9 - 12V - Potência de saída: 2 x 10W 4o - Frequência de resposta: 20Hz--20KHz - Temperatura de trabalho: -30oC 60oC - Alcance do controle: até 3 metros em áreas abertas (sem barreiras) - Dimensões da central: 9 x 5 x 2,4cm (largura x profundidade x altura) - Dimensões das caixas de som: 6,5 x 8 x 7cm (largura x profundidade x altura) Itens inclusos: - 2 caixas de som (10W cada) - 2 suportes para caixas de som - 1 controle remoto - 1 central controladora (com entrada USB e microSD card) - 1 chicote com conectores Cores enviadas conforme disponibilidade em estoque. Observações importantes: - Produto de alta qualidade - Reprodução de músicas com alta fidelidade e potência - As caixas de som podem ser instaladas no painel, guidão ou bengala da moto - Controle de longo alcance com funções avançar/voltar música, aumentar/diminuir volume, on/modo/play/pause e botão lock para ativar o alarme - Suporte a com cartão SD, rádio FM e pendrive USB.Homologação Anatel: 025931304858",,,,,,,,,,,,,,Bluetooth,Não informado,2 x 10W,Caixa de Som para Moto,DC 9 - 12V,"Alarme anti-roubo com entrada para pen drive e cartão microsd, Inclui 2 caixas de som que fornecem áudio de ótima qualidade, Controle com todas as funções necessárias para o seu alarme com alcance de 1 - 3 metros",Não informado,"Entrada USB, microSD card",Não informado,Não informado,Não informado,"Bluetooth para reprodução de músicas, Rádio FM, Função mp3 player reproduz músicas do pendrive ou cartão de memória, Controle de longo alcance com funções avançar/voltar música, aumentar/diminuir volume, on/modo/play/pause e botão lock para ativar o alarme, Suporte a cartão SD, rádio FM e pendrive USB",Tipo de Produto,Bluetooth,,,,,"USB, SD",Ativa
