Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Atributos AI-PAVE-BR,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Atributos Multimídia,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
id,product_type,,,extracted_attributes,cor_ol,voltagem_ol,marca_ol,tipo_ol,tipo_de_acendimento_ol,material_da_mesa_ol,quantidade_de_bocas_ol,alimentacao_ol,tipo_de_gas_ol,tipo_de_forno_ol,cor_llm,voltagem_llm,marca_llm,tipo_llm,tipo_de_acendimento_llm,material_da_mesa_llm,quantidade_de_bocas_llm,alimentacao_llm,tipo_de_gas_llm,tipo_de_forno_llm,cor,voltagem,marca,instalacao,tipo_de_acendimento,quantidade_de_bocas,alimentacao,tipo_de_gas,tipo_de_forno
kiteletro||2286,Fogão,Fogão 4 Bocas 50 Litros Coliseum Plus Atlas,"Seu desing com mesa de inox em nova estrutura e botões removíveis simplificam na hora da limpeza. Além disso, o fogão conta com puxador tubular metálico, que permite mais estabilidade para a abertura da porta do forno, painel moderno que permite controlar melhor a temperatura das bocas e do forno, pés altos e robustos, trempes duplas em aço esmaltado e acendimento manual.<br> <br> A versão possui 2 queimadores de 1,7kW e 2 queimadores Família de 2,0kW.<br> <br> O forno possui excelente capacidade de 50 litros, vidro total na porta do forno, visor amplo, que permite ver tudo o que está dentro e 1 grade deslizante.<br> <br> Características:<br> Marca: Atlas<br> Modelo: Coliseum Plus<br> Forno com capacidade de 50 Litros<br> Acabamento da mesa em inox<br> Acendimento Manual<br> Acabamento do forno limpa fácil<br> Vidro duplo do forno<br> Trempe Dupla em Aço Esmaltado<br> 1 Grade deslizante do forno<br> Botões Removíveis <br> Potência dos queimadores: 2Q Ramal de 1,7kW e 2Q Família de 2,0kW<br> Eficiência Energética: A<br> <br> Dimensões: <br> Altura: 85,3 cm<br> Largura: 48,9 cm<br> Profundidade: 57,3cm<br> Peso: 17,1 kg<br> <br> 12 meses de garantia do fabricante","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Atlas"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Manual"",""voltagem"":""Bivolt""}",Preto,Bivolt,Atlas,Piso,Manual,,4 Bocas,Gás,,,Não informado,Não informado,Atlas,Fogão,Manual,Inox,4 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Atlas,de Piso,Manual,4 Bocas,Gás,GLP,Simples
kamelmagazine01||845,Fogão,Fogão Dream Vitrum Mesa de Vidro Temperado 4 Bocas Itatiaia,"Elegância clássica com alto padrão de qualidade é só com a Itatiaia. Agora ficou fácil cozinhar e ter o fogão sempre limpo. Com a linha Vitrum, que possui mesa de vidro temperado, grades e trempes individuais, a sujeira não acumula, facilitando na hora de limpar seu fogão.<br> <br> Dimensões:<br> Altura: 50 cm<br> Largura: 92 cm<br> Profundidade: 62 cm<br> Peso:28 Kg<br> <br> Garantia do Fornecedor 3 Meses","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Itatiaia"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso""}",Preto,,Itatiaia,Piso,,,4 Bocas,Gás,,,Não informado,Não informado,Itatiaia,Fogão,Não informado,Vidro Temperado,4 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Itatiaia,de Piso,Automático,4 Bocas,Gás,GLP,Simples
bendicasa||15295,Fogão,Fogão Dako Magister 5B Acendimento Automático Mesa de Vidro,"Chegou o Novo MAGISTER! O fogão da nossa geração. O mundo mudou. Sua cozinha evoluiu, mas o prazer de cozinhar continua o mesmo.","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Dako"",""material_da_mesa"":""Vidro"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático""}",Preto,,Dako,Piso,Automático,Vidro,,Gás,,,Não informado,Não informado,Dako,Fogão,Automático,Vidro,5B,Não informado,Não informado,Não informado,Preto,Bivolt,Dako,de Piso,Automático,5 Bocas,Gás,,Simples
kiteletro||3025,Fogão,Fogão 5 Bocas Itatiaia Itamaster Reflecta Tripla Chama Com Mesa de Vidro Temperado,"Fogão 5 Bocas Itatiaia Itamaster Reflecta Tripla Chama Com Mesa de Vidro Temperado<br> <br> O novo Fogão Itamaster conta com belíssimo design, deixando sua cozinha ainda mais elegante. Ele ainda possui queimadores potentes para que seus preparos sejam feito com maior eficiência e rapidez.<br> <br> Diferenciais do produto:<br> Mais espaço e estabilidade: Trempes individuais em ferro fundido com 8 apoios garantindo maior estabilidade para as panelas.<br> Potência e rapidez no cozimento: Robusto queimador tripla chama para agilizar o preparo de suas receitas.<br> Rápido e prático: Botão de acendimento automático na mesa para maior segurança ao ligar o fogão<br> Durável e prático: Mesa de vidro temperado e manípulos removíveis para facilitar a limpeza do dia a dia.<br> Ergonomia: Novo puxador em alumínio escovado com design robusto para maior segurança e conforto ao abrir a porta do forno.<br> Tecnologia limpa-fácil: Revestimento interno do forno limpa-fácil.<br> Espaçoso e completo: Forno amplo com 101L de capacidade.<br> Funcionalidade: Duas prateleiras e luz do forno blindada.<br> <br> Características do produto:<br> Rendimento médio: 63,0<br> Controle integrado na mesa: Sim<br> Indicadores de temperaturas estampados na mesa: Sim<br> Queimador grande - Especial: Tripla chamas<br> Acabamento capa queimador: Esmaltado<br> Acabamento câmara queimador: Forjado polido c/ saia<br> Sistema: Base c/Suporte p/ Eletrodo<br> Material da mesa: Vidro Temperado 6mm<br> Manípulos de queimadores das mesa: Injetado<br> Trempes: Individual<br> Material da trempe: Ferro Fundido<br> Classificação energética: A<br> Acendimento: Automático<br> Geometria do tampão de vidro: Não<br> Grafismo no tampão: Não<br> No de Cavidades: 1<br> Manípulo do queimador forno: Injetado<br> Material do Puxador: Alumínio<br> Potência: 2,4 kW<br> Escalonamento (°C): 180/200/220/250/270<br> Timer: Não<br> Classificação energética: A<br> Acendimento: Automático<br> Prateleira: 1 Fixa / 1 deslizante<br> Luz no forno: Sim<br> Lâmpada inclusa: Sim<br> Acabamento lateral do forno: Limpa Fácil<br> Revestimento do forno: Fundente a pó<br> Volume: 101 Litro<br> Consumo de manutenção do forno: 0,159 kg/h<br> Vazão total: 10,58 L/min<br> Potência total mesa + forno: 13 kW<br> <br> Dimensões do produto:<br> Altura: 94,9 cm<br> Largura: 76,8 cm<br> Profundidade: 59,6 cm<br> Peso: 35,3 kg<br> <br> Garantia do fornecedor: 12 Meses<br> <br> OBS: Os fogões saem de fábrica para uso de gás GLP, podendo ser convertido para GN nas Redes de Serviço Autorizadas Itatiaia.","{""alimentacao"":""Gás"",""cor"":""Prata"",""marca"":""Itatiaia"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP, GN"",""voltagem"":""Bivolt""}",Prata,Bivolt,Itatiaia,,Automático,Vidro,5 Bocas,Gás,"GLP, GN",,Não informado,Não informado,Itatiaia,Fogão,Automático,Vidro Temperado,5 Bocas,Gás,GLP,Não informado,Prata,Bivolt,Itatiaia,de Piso,Automático,5 Bocas,Gás,GLP,Simples
lojasminatel||FAUSTO1371199,Fogão,Fogão de Piso Mesa de Vidro Electrolux 4 Bocas 52LPV Preto - Bivolt,"<p>Informações do produto: </p><p>Mesa de vidro temperado: Modernidade e inovação em um só fogão. A mesa de vidro temperado é mais fácil de limpar por ser lisa e com poucos recortes. Dois queimadores Rápidos: Mais potência e robustez para seu fogão, cozinha mais rápido qualquer receita.</p><p>Trempes individuais de aço esmaltado fosco: Traz maior facilidade na limpeza por serem individuais e robustez por serem de ferro esmaltado. Vidro interno do forno removível: Facilidade de remoção para uma limpeza mais completa do seu forno.</p><p>Porta Full Glass: Acabamento superior e melhor visibilidade do interior do forno. Mais comodidade para acompanhar o preparo de suas receitas. Grades individuais com mesa lisa: Durabilidade e resistência, além de ser muito mais fácil de limpar impedindo que os líquidos derramados se espalhem pela mesa.</p><p>Duas prateleiras: Possui uma prateleira manual e uma autodeslizante que facilitam a retirada dos alimentos do forno com praticidade e segurança.</p><p>Imagens meramente ilustrativas.</p><p>Todas as informações divulgadas são de responsabilidade do Fabricante/Fornecedor.<br>Tome cuidado ao manusear o produto quando quente. Riscos de queimadura.<br></p>","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Electrolux"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Preto,Bivolt,Electrolux,Piso,Automático,Vidro,4 Bocas,Gás,GLP,,Preto,Bivolt,Electrolux,Piso,Não informado,Vidro,4 Bocas,Gás,GLP,Não informado,Preto,Bivolt,Electrolux,de Piso,Automático,4 Bocas,Gás,GLP,Simples
madeiramadeira-openapi||851826,Fogão,Fogão 4 Bocas Mesa de Vidro Timer Digital Bivolt Automático Itamaster Itatiaia Prata,"Fogão 4 bocas mesa de vidro acendimento automático Itamaster Itatiaia bivolt. A linha de fogões Itamaster passa por rigorosos testes de qualidade e segurança, e é aprovada principalmente no dia a dia dos consumidores. Produto resistente que garante melhor performance, manípulos removíveis com sinalização de posição e acendimento automático, porta de vidro resistente. Pés resistentes, prateleira deslizante, puxador em alumínio, forno limpa fácil e queimadores de alumínio robustos, com trempe de ferro fundido com 8 apoios e Timer Digital.","{""cor"":""Prata"",""marca"":""Itatiaia"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Mesa"",""voltagem"":""Bivolt""}",Prata,Bivolt,Itatiaia,Mesa,,,4 Bocas,,,,Prata,Bivolt,Itamaster Itatiaia,Fogão,Automático,Vidro,4 Bocas,Não informado,Não informado,Não informado,Prata,Bivolt,Itatiaia,de Piso,Automático,4 Bocas,Gás,GLP,Simples
moveisbrasilia||165,Fogão,Fogão de Piso 5 Bocas Atlas Mônaco com Acendimento Automático Limpa Fácil,"O fogão Mônaco é referência em praticidade e eficiência. Possui acendimento automático. O forno ainda conta com 1 grade deslizante com 2 regulagens de altura.<br> <br> Características:<br> Acendimento Automático<br> Forno Limpa Fácil<br> Queimador megachama<br> Pés Robustos<br> Trempe dupla<br> Manípulos Removíveis<br> 1 grade deslizante com 2 regulagens de altura<br> Vidro duplo na porta do forno<br> Visor amplo na porta do forno<br> Vidro interno removível<br> Capacidade do forno: 86,5 Litros<br> 2Q Ramal 1,7kW<br> 2Q Família 2,0kW<br> 1Q Megachama 3,0kW<br> Queimadores: 5Q<br> <br> Dimensões:<br> Altura: 85,3cm<br> Largura: 75,9cm<br> Profundidade: 57,3cm<br> Peso: 25,3kg<br> <br> Garantia do fornecedor de 12 meses","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Atlas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Branco,Bivolt,Atlas,Piso,Automático,,,Gás,,,Não informado,Não informado,Atlas,Piso,Automático,Não informado,5,Não informado,Não informado,Limpa Fácil,Branco,Bivolt,Atlas,de Piso,Automático,5 Bocas,"Gás, Elétrico",,Simples
engageeletro||7743-1,Fogão,Fogão a Gás Clarice Delicato Glass 5 Bocas Automático Preto Bivolt,"Descrição do produto<br> Fogão A Gás Clarice Delicato Glass 5 Bocas Automático Preto Bivolt<br> O Fogão Delicato Glass foi desenvolvido para dona de casa que busca praticidade e beleza. Possui sua mesa em vidro temperado preto com 5 bocas e acendimento automático. Seus queimadores e trempes são esmaltados evitando que as penelas deslizem com facilidade. Seu forno de 83 litros com acendimento automático e Easy Clean que facilita na limpeza, pode ser utilizado para preparar as mais variadas receitas. Itens inclusos: <br> - 01 Fogão; <br> - 01 Manual de instruções. Produtos de decoração não inclusos. Imagens meramente ilustrativas. As cores dos objetos podem sofrer alterações devido a luminosidade, configurações do monitor e até mesmo a percepção do usuário. Características do produto<br> Material da mesa Vidro temperado<br> Material dos puxador Metal <br> Cor Preto<br> Modelo Delicato plus glass<br> Voltagem Bivolt<br> Tipo de gás GLP<br> Acendimento automático Sim<br> Volume do forno 83 Litros<br> Possui grade no forno Sim<br> Quantidade de queimadores 05<br> Queimador mega chama 01<br> Quantidade queimador médio 02<br> Quantidade queimador grande 02<br> Quantidade de grade 02<br> Quantidade de trempes 05<br> Grade removível Sim<br> Capacidade máxima por grade 10 kg<br> Potência queimador do forno 3,25kw<br> Queimadores removíveis Sim<br> Acabamento queimadores Estampados<br> Tipo de queimadores Forjado<br> Potência queimador mega chama 2.600W<br> Potência queimador grande 1.660W<br> Potência queimador médio 1.400W<br> Possui respaldo Sim<br> Classificação energética mesa A<br> Classificação energética forno A<br> Trempes removíveis Sim<br> Possui pés Sim<br> Quantidade de pés 04<br> Pés removíveis Sim<br> Acabamento da grelha Esmaltada<br> Forno limpa fácil Easy clean Sim<br> Dimensões internas do forno 29 x 63 x 46 Cm (A x L x P)<br> Certificado Inmetro<br> Marca Clarice<br> Conteúdo da embalagem 01 Fogão<br> Dimensões aproximadas do produto 88 x 74,5 x 61 Cm (A x L x P)<br> Dimensões aproximadas da embalagem 85 x 76 x 62 Cm (A x L x P)<br> Peso aproximado do produto 29 Kg<br> Peso aproximado da embalagem 37 Kg<br> Garantia do fornecedor 03 Meses<br> Informações Adicionais Amplo visor do forno <br> Código de barras 7898342104905","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Clarice"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Preto,Bivolt,Clarice,Piso,Automático,,5 Bocas,Gás,GLP,,Preto,Bivolt,Clarice,Gás,Automático,Vidro temperado,5,Não informado,GLP,Não informado,Preto,Bivolt,Clarice,de Piso,Automático,5 Bocas,Gás,GLP,Simples
magazinebatalha02||16045178522,Fogão,Fogão 5 Bocas Preto com Mesa de Vidro Atlas Mônaco Top Glass Bivolt,"Ficha técnica<br>Saiba tudo que vem com o seu Atlas<br> <br>Mais informações<br>Voltagem: Bivolt<br>Cor: Preto<br>Linha: Mônaco Top Glass<br>Quantidade de Bocas: 5 bocas<br>Tipo de Acendimento: Automático<br>Acabamento da Mesa: Vidro Temperado<br>Instalação: Fogão de Piso<br>Turbo Convecção: Não<br>Dimensões do Produto (largura x altura x profundidade) 75 x 87,9 x 59,5 cm<br>Dimensões Internas do Forno (largura x altura x profundidade) 64 x 30 x 45 cm<br>Grill: Não<br>Funcionamento: Gás<br>Capacidade do Forno: 86,5 Litros<br>Acabamento do Forno: Limpa Fácil<br>Luz no Forno: Não<br>Vidro do Forno: Vidro Duplo<br>Tampa: Não<br>Trempes: Individual de aço esmaltado com 6 pontos de apoio<br>Grades do Forno: 1 Grade deslizante com 2 regulagens de altura<br>Timer Digital: Não<br>Botões Removíveis: Sim<br>Fabricação: Nacional<br>Potência dos Queimadores: 2Q Ramal de 1,7kW, 2Q Família de 2,0kW e 1Q Mega Chama de 3,0kW<br>Sistema Corta/Bloqueia Gás: Sim","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Atlas"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Atlas,Piso,Automático,Vidro,5 Bocas,Gás,,,Preto,Bivolt,Atlas,Fogão de Piso,Automático,Vidro Temperado,5 bocas,Gás,Não informado,Não informado,Preto,Bivolt,Atlas,de Piso,Automático,6 Bocas,Gás,,Simples
guilhermeeletroonlyvendas||b2dec7c4d27a11eda9614201ac185033,Fogão,Fogão 4 Bocas a Gás Realce Ares Acendimento Manual Branco,"O Fogão Ares da Realce é ideal para preparar suas receitas favoritas. Ele possui belíssimo design que agrega mais charme e elegância a sua cozinha. Conta ainda com potentes queimadores que agilizam o processo de cozimento.Modelo: AresPN: 1202Cor: BrancoMarca: RealceTipo de produto: Fogão de PisoBocas: 4Funcionamento: Gás GLPAcendimento: ManualTrempe reforçadaArame 4mmQueimadores encaixados: Bloqueia a entrada de resíduos.Mesa totalmente selada com a trempe encaixada.Grade cromadaCapacidade do forno: 50 litrosForno com tecnologia de esmaltação CleartecAcabamento da mesa: InoxTampa: Sim, de vidroLâmpada no forno: NãoPotência dos queimadores:01 x Queimadores rápidos de 1,8Kw03 x Queimadores semi-rápidos de 1,5KwRegistro Inmetro: 00831/2015Voltagem: Sem voltagemDimensões do produto (A x L x P): 91,5 x 49 x 60 cmPeso: 19,5 KgConteúdo da embalagem:01 x Fogão01 x Manual de instruçõesGarantia: 12 meses com o fabricanteFabricante: Realce","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Realce"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Manual"",""tipo_de_gas"":""GLP""}",Branco,,Realce,Piso,Manual,,4 Bocas,Gás,GLP,,Branco,Sem voltagem,Realce,Fogão de Piso,Manual,Inox,4,Gás,GLP,Não informado,Branco,,Realce,de Piso,Manual,4 Bocas,Gás,GLP,Simples
minhacasadecorar||15863,Fogão,Fogão a Gás Delplus Vítreo 4 Bc Vermelho GLP Venax,"<p>Caracteristicas do Produto</p><p>Tipo: Fogão de Piso<br>Acendimento: Automático<br>Queimadores: 1 Grande e 3 Médios<br>Trempe dos Queimadores: Individual Esmaltada<br>Mesa Queimadores: Vidro Preto<br>Base das Trempes: Esmaltada na cor Preta<br>Botões: Removíveis<br>Válvula de Segurança: Sim<br>Luz no Forno: Não<br>Prateleiras do Forno: Uma Regulável<br>Revestimento do Forno: Esmalte Easy Clean<br>Temperatura: 5 posições de 180°C Até 290°C<br>Função Grill: Não<br>Timer Grill: Não<br>Timer Gás: Não<br>Espeto Giratório: Não<br>Bandeja Coletora de Resíduos: Não<br>Porta Removível: Sim<br>Porta do Forno: Vidro Preto<br>Vidro Duplo na Porta: Sim<br>Puxador da Porta: Aço na Cor Vermelho<br>Estufa: Fixa<br>Entrada de Gás: Uma Entrada (Lado Esquerdo Visto de Frente)<br>Cores das Laterais: Preto Fosco<br>Marca: Venax</p><p>Especificações Técnicas</p><p>Alimentação: Gás GLP<br>Tensão: Bivolt<br>Frequência: 50/60Hz<br>Classificação Energética: ”A”<br>Etiquetas: ENCE e CONPET<br>Garantia: 1 Ano<br>Potência do Queimador do Forno: 2,30 kW<br>Potência Queimadores Mesa: 1,80 kW(Queim.Grande); 1,35 kW(Queim.Médio)<br>Dimensões Internas do Forno(LxPxA): 378x470x290(mm)<br>Volume do Forno: 51,8L</p><p>ESPECIFICAÇÕES:<br>Fornecedor: Venax<br>Medida do produto: 48x61x88 cm (LxCxA)<br>Peso do produto: 25500 gramas<br>Ítens inclusos: 1 Fogão a gás<br>Material (Composição): Aço Revestido com Pintura Eletrostática<br>Medida da embalagem: 49x63x89 cm (LxCxA)<br>Peso da embalagem: 28000 gramas<br>Referência: DELMV450.BV.GLP.VM<br>EAN: 7899552140479<br>Código: 710413361</p><p>Outras Informações e Instruções de uso:</p>","{""cor"":""Vermelho"",""marca"":""Venax"",""tipo"":""Piso"",""voltagem"":""Bivolt""}",Vermelho,Bivolt,Venax,Piso,,,,,,,Vermelho,Bivolt,Venax,Fogão de Piso,Automático,Vidro Preto,4,Gás GLP,GLP,Não informado,Vermelho,Bivolt,Venax,de Piso,Automático,4 Bocas,Gás,GLP,Simples
lojasdular||3322,Fogão,Fogão Agile Up 4 Bocas com Mesa de Vidro Atlas,"A hora de trocar ou até mesmo adquirir o seu primeiro fogão é agora! Conheça o Fogão Atlas Agile Up 4 Bocas, o seu melhor parceiro nas invenções culinárias!<br> <br> Comodidade!<br> Com sua voltagem Bivolt, ele atende todas as tensões de tomada da sua casa, mas lembre-se, o plugue padrão de tomada é 10A. Não se preocupe se a tomada está longe, afinal, ele possui um cabo de energia de 96 cm de comprimento, facilitando quando a tomada está distante. Quando o assunto é economia, o Fogão Atlas Agile Up domina! Com sua classificação de Eficiência Energética A, ele te ajuda naquela conta de luz no fim do mês. <br> <br> Experiência sem Limites!<br> Se sua preocupação é espaço, o Fogão Atlas Agile Up te dá 4 Bocas para cozinhar o que quiser. Com sua funcionalidade de acendimento automático, você elimina a necessidade de utilização de fósforos ou isqueiros. Potência é o que não falta aqui, já que ele conta com 2Q Rápido de 2,0kW e 2Q Semirrápido de 1,67kW.<br> <br> Praticidade e Elegância sem Esforço! <br> Se o seu tédio é limpar o fogão após o preparo de suas refeições, não se desespere. Ele possui uma mesa de Vidro Temperado facilitando na hora de limpar a bagunça feita no fogão, sem contar a capacidade de remoção dos seus botões, auxiliando ainda mais para limpar cada cantinho.<br> <br> Sobre a marca: qualidade Atlas!<br> Atlas entende do que faz! Há mais de 70 anos no mercado, é especialista em eletrodomésticos, principalmente em produtos de cozinha. Atualmente está presente em mais de 15.000 pontos de vendas no Brasil e exporta seus produtos para mais de 20 países. E vem cada vez mais conquistando reconhecimento no mercado nacional e internacional. Preza pelo design, tecnologia, durabilidade e preço, isso a torna uma das grandes referências em produção de eletrodomésticos. <br> <br> Características:<br> Fogão<br> Marca: Atlas<br> Modelo: Agile Up<br> Tipo Fogão: Piso<br> Quantidade de bocas: 04 Bocas<br> Tipo de Acendimento: Automático<br> Material da mesa: Vidro temperado<br> Tipo de queimadores: Rápido e Semirrápido<br> Material das trempes: Ferro fundido<br> Manípulos removíveis: Sim<br> Capacidade do forno: 50 Litros<br> Quantidade de Prateleiras do forno: 02<br> Tipo de Prateleiras do Forno: Deslizantes<br> Possui Luz no forno: Sim<br> Tipo de Acabamento do forno: Limpa Fácil<br> Sistema corta gás: Sim<br> Possui Pés: Sim<br> Eficiência energética: A<br> Potência dos queimadores: Rápido: 2,0 kW e Semirrápido: 1,6 kW<br> Possui Timer: Não<br> Possui Grill: Não<br> Tampa de vidro: Não<br> <br> Conteúdo da Embalagem:<br> 01 Fogão Agile Up 4 Bocas com Mesa de Vidro Atlas<br> 01 Manual de Instruções<br> <br> Dimensões:<br> Altura: 91,77 cm<br> Largura: 48,66 cm<br> Profundidade: 59,2 cm<br> Peso: 22,6 Kg<br> <br> Garantia do Fabricante: 12 meses (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante).<br> <br> Atenção!!<br> As imagens são meramente ilustrativas<br> Os objetos decorativos não estão inclusos<br> Não nos responsabilizamos pela montagem ou instalação do produto<br> Funcionamento: GLP - A conversão para GN precisa ser adaptada, conforme consta no manual do produto<br> Entregamos até a porta de entrada da casa do cliente ou até a portaria do condomínio<br> O produto chegara em sua casa devidamente embalado portando 01 volume.","{""alimentacao"":""Gás"",""marca"":""Atlas"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",,Bivolt,Atlas,Piso,Automático,Vidro,4 Bocas,Gás,,,Não informado,Bivolt,Atlas,Fogão Piso,Automático,Vidro temperado,4 Bocas,Não informado,GLP,Limpa Fácil,Preto,Bivolt,Atlas,de Piso,Automático,4 Bocas,Elétrico,,Simples
enacasa||59,Fogão,FogAo 5 Bocas Fenix com Mesa de Vidro Acendimento AutomAtico Glass,"Caracteristicas:<br> Mesa de vidro temperado <br> Trempes individuais esmaltada tecnologia Easy-Clean<br> Sistema de camaras injetadas, muito mais seguro<br> Acendimento automatico total<br> Botoes robustos<br> Puxador de aluminio anodizado<br> Queimador forjados estampados<br> Forno com tecnologia Easy-Clean<br> Luz no forno;<br> Cooktop e forno em um so produto;<br> 05 bocas<br> Volume do Forno : 80 L<br> <br> Especificaçoes tecnicas: <br> Material da mesa: Vidro<br> Material do painel frontal: Aço/cor<br> Material estufa do forno: Aço/cor<br> Tipo: Piso<br> Quantidade de bocas: 5<br> queimador rapido: (3kW) 1 de 3000W<br> queimadores familia: 2 de 1750W<br> queimador ramal: 2 de 1500W<br> Trempe: Individual<br> Tipo de forno: Gas<br> Tipo de Gas: GLP<br> Pressao do Gas : 27 mBar (GLP) - 20mPA (gas natural)<br> Potencia Total: (kW) / Queimadores + Forno 8,68 kW<br> Classificaçao Energetica: Mesa A<br> Classificaçao Energetica: Forno B<br> <br> Observaçao: Nossos fogoes e cooktops saem da industria preparados para Gas GLP (botijao), caso haja necessidade da conversao para Gas Natural o mesmo devera ser feito em uma de nossas assistencias tecnicas.<br> <br> Medidas Interna do Forno: <br> Altura: 28 cm <br> Largura: 60 cm<br> Profundidade: 46 cm <br> <br> Dimensoes:<br> Altura: 90 cm <br> Largura: 70 cm <br> Profundidade: 60 cm <br> Peso: 27 kg<br> <br> Garantia do Fornecedor: 12 Meses","{""alimentacao"":""Gás"",""cor"":""Preto"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Preto,Bivolt,,Piso,Automático,Vidro,5 Bocas,Gás,GLP,,Não informado,Não informado,Fenix,Fogão,Automático,Vidro,5,Gás,GLP,Gás,Preto,Bivolt,Glass,de Piso,Automático,5 Bocas,Gás,GLP,Simples
